,date,hour,prod_r1,stock_r1,conso_r1,prod_r2,stock_r2,conso_r2,prod_r3,stock_r3,conso_r3,prod_r4,stock_r4,conso_r4,prod_r5,stock_r5,conso_r5,prod_r6,stock_r6,conso_r6,prod_i1,stock_i1,conso_i1,prod_i2,stock_i2,conso_i2
11,20141212,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,20141212,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20141212,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3249999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,20141212,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,20141212,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,20141212,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,20141212,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0520000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20141212,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1839999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20141212,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20141212,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,20141212,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20141212,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6359999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,20141212,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7439999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,20141212,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8329999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,20141212,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.103000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,20141212,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,20141212,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.319000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,20141212,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.420000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,20141212,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.505000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,20141213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.601000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20141213,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.683000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,20141213,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.791000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,20141213,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.904000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,20141213,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,20141213,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,20141213,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,20141213,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,20141213,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,20141213,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.507000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,20141213,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,20141213,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,20141213,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,20141213,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.029000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,20141213,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.178999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,20141213,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,20141213,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,20141213,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,20141213,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.617999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,20141213,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,20141213,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,20141213,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,20141213,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,20141213,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.072000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,20141214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.170000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,20141214,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,20141214,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.353000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,20141214,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.863000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,20141214,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,20141214,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.811000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,20141214,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,20141214,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,20141214,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,20141214,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,20141214,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,20141214,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,20141214,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.485000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,20141214,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,20141214,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,20141214,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.875999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,20141214,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.361999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,20141214,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.450000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,20141214,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.578999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,20141214,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.694999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,20141214,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,20141214,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.876999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,20141214,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.988999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,20141214,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,20141215,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.128999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,20141215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.241999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,20141215,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,20141215,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.424999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,20141215,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,20141215,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,20141215,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,20141215,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,20141215,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,20141215,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,20141215,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,20141215,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.226000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,20141215,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,20141215,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,20141215,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,20141215,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,20141215,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.956999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,20141215,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,20141215,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,20141215,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,20141215,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,20141215,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
